timestamp_ms,AFR,APPS1,AccelX,AccelY,AccelZ,BS2,BatV,CLT1,GyroX,GyroY,GyroZ,MAP,MAT,OilPres,OilTemp,Pitch,RPM,Roll,SIM-IN14,SIM-IN15,SIM-IN16,SIM-IN17,SIM-IN18,SIM-IN19,SIM-IN2,SIM-IN20,SIM-IN21,SIM-IN3,SIM-IN4,SIM-IN5,SIM-IN6,SIM-IN7,SIM-IN8,Yaw
15933,785.2999877929688,1704.0,-0.020001348870044403,-0.16776338998566975,-9.823630918156017,18.0,13.0,75.0999984741211,-0.00022454119541428307,0.0001641085096211596,-0.0012828762727704916,99.80000305175781,73.81019789172757,-0.47342105421580766,69.9000015258789,-0.21691245043819601,0.0,0.9450058381665837,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4301248030229
15943,785.2999877929688,1704.0,-0.020041625664541214,-0.1677748007756291,-9.823623546446212,18.0,13.0,75.0999984741211,-0.000224097641278999,0.00016825816198957693,-0.0012760921522523417,99.80000305175781,73.81054662889049,-0.47315789633675626,69.9000015258789,-0.21693662064846117,0.0,0.9449905142037556,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.43011497728753
15953,785.2999877929688,1704.0,-0.020081902459038025,-0.16778621156558846,-9.823616174736408,18.0,13.0,75.0999984741211,-0.00022365408714371498,0.0001724078143579942,-0.001269308031734192,99.80000305175781,73.81089536605343,-0.47289473845770486,69.9000015258789,-0.2169607908587263,0.0,0.9449751902409275,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.43010515155214
15963,785.2999877929688,1704.0,-0.020122179253534836,-0.16779762235554782,-9.823608803026604,18.0,13.0,75.0999984741211,-0.00022321053300843096,0.00017655746672641146,-0.0012625239112160423,99.80000305175781,73.81124410321635,-0.47263158057865345,69.9000015258789,-0.21698496106899146,0.0,0.9449598662780992,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.43009532581675
15973,785.2999877929688,1704.0,-0.020162456048031647,-0.16780903314550719,-9.8236014313168,18.0,13.0,75.0999984741211,-0.0002227669788731469,0.00018070711909482873,-0.0012557397906978927,99.80000305175781,73.81159284037929,-0.472368422699602,69.9000015258789,-0.2170091312792566,0.0,0.9449445423152711,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4300855000814
15983,785.2999877929688,1704.0,-0.020202732842528458,-0.16782044393546652,-9.823594059606995,18.0,13.0,75.0999984741211,-0.00022232342473786287,0.0001848567714632461,-0.0012489556701797428,99.80000305175781,73.81194157754221,-0.4721052648205506,69.9000015258789,-0.21703330148952177,0.0,0.944929218352443,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.430075674346
15993,785.2999877929688,1704.0,-0.02024300963702527,-0.1678318547254259,-9.82358668789719,18.0,13.0,75.0999984741211,-0.00022187987060257882,0.00018900642383166337,-0.001242171549661593,99.80000305175781,73.81229031470514,-0.4718421069414992,69.9000015258789,-0.2170574716997869,0.0,0.9449138943896149,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4300658486106
16003,785.2999877929688,1704.0,-0.02028328643152208,-0.16784326551538525,-9.823579316187386,18.0,13.0,75.0999984741211,-0.0002214363164672948,0.00019315607620008063,-0.0012353874291434433,99.80000305175781,73.81263905186808,-0.4715789490624478,69.9000015258789,-0.21708164191005205,0.0,0.9448985704267868,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.43005602287525
16013,785.2999877929688,1704.0,-0.02032356322601889,-0.16785467630534462,-9.823571944477582,18.0,13.0,75.0999984741211,-0.00022099276233201076,0.0001973057285684979,-0.0012286033086252935,99.80000305175781,73.812987789031,-0.4713157911833964,69.9000015258789,-0.2171058121203172,0.0,0.9448832464639587,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.43004619713986
16023,785.2999877929688,1704.0,-0.0203638400205157,-0.16786608709530396,-9.823564572767777,18.0,13.0,75.0999984741211,-0.0002205492081967267,0.00020145538093691527,-0.0012218191881071439,99.80000305175781,73.81333652619392,-0.471052633304345,69.9000015258789,-0.21712998233058237,0.0,0.9448679225011305,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.43003637140447
16033,785.2999877929688,1704.0,-0.020404116815012512,-0.16787749788526332,-9.823557201057973,18.0,13.0,75.0999984741211,-0.00022010565406144268,0.00020560503330533254,-0.001215035067588994,99.80000305175781,73.81368526335686,-0.4707894754252936,69.9000015258789,-0.21715415254084752,0.0,0.9448525985383024,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.43002654566908
16043,785.2999877929688,1704.0,-0.020444393609509323,-0.1678889086752227,-9.823549829348169,18.0,13.0,75.0999984741211,-0.00021966209992615863,0.0002097546856737498,-0.0012082509470708442,99.80000305175781,73.81403400051978,-0.4705263175462422,69.9000015258789,-0.21717832275111265,0.0,0.9448372745754743,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.43001671993372
16053,785.2999877929688,1704.0,-0.020484670404006134,-0.16790031946518205,-9.823542457638364,18.0,13.0,75.0999984741211,-0.0002192185457908746,0.00021390433804216707,-0.0012014668265526946,99.80000305175781,73.8143827376827,-0.47026315966719073,69.9000015258789,-0.2172024929613778,0.0,0.9448219506126462,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.43000689419833
16063,785.2999877929688,1704.0,-0.020524947198502945,-0.1679117302551414,-9.82353508592856,18.0,13.0,75.0999984741211,-0.00021877499165559057,0.00021805399041058434,-0.001194682706034545,99.80000305175781,73.81473147484564,-0.47000000178813933,69.9000015258789,-0.21722666317164296,0.0,0.9448066266498181,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42999706846294
16073,785.2999877929688,1704.0,-0.020565223992999756,-0.16792314104510075,-9.823527714218756,18.0,13.0,75.0999984741211,-0.00021833143752030652,0.0002222036427790017,-0.001187898585516395,99.80000305175781,73.81508021200857,-0.46973684390908793,69.9000015258789,-0.21725083338190812,0.0,0.94479130268699,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42998724272758
16083,785.2999877929688,1704.0,-0.020605500787496567,-0.16793455183506012,-9.823520342508951,18.0,13.0,75.0999984741211,-0.0002178878833850225,0.00022635329514741898,-0.0011811144649982452,99.80000305175781,73.81542894917149,-0.46947368603003653,69.9000015258789,-0.21727500359217325,0.0,0.9447759787241617,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4299774169922
16093,785.2999877929688,1704.0,-0.020645777581993378,-0.16794596262501948,-9.823512970799147,18.0,13.0,75.0999984741211,-0.00021744432924973844,0.00023050294751583624,-0.0011743303444800954,99.80000305175781,73.81577768633443,-0.46921052815098513,69.9000015258789,-0.2172991738024384,0.0,0.9447606547613336,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4299675912568
16103,785.2999877929688,1704.0,-0.02068605437649019,-0.16795737341497885,-9.823505599089343,18.0,13.0,75.0999984741211,-0.0002170007751144544,0.0002346525998842535,-0.0011675462239619458,99.80000305175781,73.81612642349735,-0.46894737027193373,69.9000015258789,-0.21732334401270356,0.0,0.9447453307985055,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42995776552144
16113,785.2999877929688,1704.0,-0.020726331170987,-0.1679687842049382,-9.823498227379538,18.0,13.0,75.0999984741211,-0.00021655722097917038,0.00023880225225267088,-0.0011607621034437961,99.80000305175781,73.81647516066029,-0.46868421239288227,69.9000015258789,-0.21734751422296872,0.0,0.9447300068356774,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42994793978605
16123,785.2999877929688,1704.0,-0.02076660796548381,-0.16798019499489755,-9.823490855669734,18.0,13.0,75.0999984741211,-0.00021611366684388633,0.00024295190462108815,-0.0011539779829256463,99.80000305175781,73.81682389782321,-0.46842105451383087,69.9000015258789,-0.21737168443323385,0.0,0.9447146828728493,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42993811405066
16133,785.2999877929688,1704.0,-0.02080688475998062,-0.16799160578485692,-9.82348348395993,18.0,13.0,75.0999984741211,-0.00021567011270860227,0.0002471015569895054,-0.0011471938624074965,99.80000305175781,73.81717263498614,-0.46815789663477947,69.9000015258789,-0.217395854643499,0.0,0.9446993589100211,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4299282883153
16143,785.2999877929688,1704.0,-0.020847161554477432,-0.16800301657481628,-9.823476112250125,18.0,13.0,75.0999984741211,-0.00021522655857331824,0.0002512512093579227,-0.0011404097418893468,99.80000305175781,73.81752137214907,-0.46789473875572807,69.9000015258789,-0.21742002485376416,0.0,0.944684034947193,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4299184625799
16153,785.2999877929688,1704.0,-0.020887438348974243,-0.16801442736477562,-9.82346874054032,18.0,13.0,75.0999984741211,-0.00021478300443803422,0.00025540086172634005,-0.001133625621371197,99.80000305175781,73.817870109312,-0.46763158087667667,69.9000015258789,-0.21744419506402932,0.0,0.9446687109843649,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42990863684452
16163,785.2999877929688,1704.0,-0.020927715143471054,-0.16802583815473499,-9.823461368830516,18.0,13.0,75.0999984741211,-0.0002143394503027502,0.0002595505140947573,-0.0011268415008530474,99.80000305175781,73.81821884647492,-0.46736842299762527,69.9000015258789,-0.21746836527429445,0.0,0.9446533870215368,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42989881110913
16173,785.2999877929688,1704.0,-0.02096799193796786,-0.16803724894469435,-9.823453997120712,18.0,13.0,75.0999984741211,-0.00021389589616746613,0.0002637001664631746,-0.0011200573803348975,99.80000305175781,73.81856758363786,-0.46710526511857386,69.9000015258789,-0.2174925354845596,0.0,0.9446380630587087,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42988898537376
16183,785.2999877929688,1704.0,-0.021008268732464676,-0.16804865973465372,-9.823446625410908,18.0,13.0,75.0999984741211,-0.00021345234203218208,0.00026784981883159185,-0.0011132732598167477,99.80000305175781,73.81891632080078,-0.4668421072395224,69.9000015258789,-0.21751670569482476,0.0,0.9446227390958806,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42987915963838
16193,785.2999877929688,1704.0,-0.021048545526961483,-0.16806007052461305,-9.823439253701103,18.0,13.0,75.0999984741211,-0.00021300878789689805,0.0002719994712000092,-0.001106489139298598,99.80000305175781,73.8192650579637,-0.466578949360471,69.9000015258789,-0.21754087590508991,0.0,0.9446074151330524,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42986933390299
16203,785.2999877929688,1704.0,-0.021088822321458298,-0.16807148131457242,-9.823431881991299,18.0,13.0,75.0999984741211,-0.00021256523376161402,0.0002761491235684265,-0.0010997050187804482,99.80000305175781,73.81961379512664,-0.4663157914814196,69.9000015258789,-0.21756504611535507,0.0,0.9445920911702242,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42985950816762
16213,785.2999877929688,1704.0,-0.021129099115955105,-0.16808289210453178,-9.823424510281495,18.0,13.0,75.0999984741211,-0.00021212167962633,0.00028029877593684375,-0.0010929208982622986,99.80000305175781,73.81996253228957,-0.4660526336023682,69.9000015258789,-0.2175892163256202,0.0,0.9445767672073961,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42984968243223
16223,785.2999877929688,1704.0,-0.02116937591045192,-0.16809430289449115,-9.82341713857169,18.0,13.0,75.0999984741211,-0.00021167812549104594,0.000284448428305261,-0.0010861367777441487,99.80000305175781,73.82031126945249,-0.4657894757233168,69.9000015258789,-0.21761338653588536,0.0,0.944561443244568,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42983985669684
16233,785.2999877929688,1704.0,-0.021209652704948727,-0.1681057136844505,-9.823409766861886,18.0,13.0,75.0999984741211,-0.0002112345713557619,0.0002885980806736784,-0.001079352657225999,99.80000305175781,73.82066000661543,-0.4655263178442654,69.9000015258789,-0.2176375567461505,0.0,0.9445461192817399,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42983003096148
16243,785.2999877929688,1704.0,-0.02124992949944554,-0.16811712447440985,-9.823402395152081,18.0,13.0,75.0999984741211,-0.00021079101722047786,0.00029274773304209566,-0.0010725685367078493,99.80000305175781,73.82100874377835,-0.46526315996521395,69.9000015258789,-0.21766172695641567,0.0,0.9445307953189118,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4298202052261
16253,785.2999877929688,1704.0,-0.02129020629394235,-0.16812853526436922,-9.823395023442279,18.0,13.0,75.0999984741211,-0.00021034746308519383,0.0002968973854105129,-0.0010657844161896994,99.80000305175781,73.82135748094127,-0.46500000208616254,69.9000015258789,-0.2176858971666808,0.0,0.9445154713560836,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4298103794907
16263,785.2999877929688,1704.0,-0.02133048308843916,-0.16813994605432858,-9.823387651732475,18.0,13.0,75.0999984741211,-0.0002099039089499098,0.0003010470377789302,-0.0010590002956715498,99.80000305175781,73.82170621810421,-0.46473684420711114,69.9000015258789,-0.21771006737694595,0.0,0.9445001473932555,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4298005537553
16273,785.2999877929688,1704.0,-0.02137075988293597,-0.16815135684428792,-9.82338028002267,18.0,13.0,75.0999984741211,-0.00020946035481462575,0.00030519669014734757,-0.0010522161751534,99.80000305175781,73.82205495526713,-0.46447368632805974,69.9000015258789,-0.2177342375872111,0.0,0.9444848234304274,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42979072801995
16283,785.2999877929688,1704.0,-0.02141103667743278,-0.16816276763424728,-9.823372908312866,18.0,13.0,75.0999984741211,-0.0002090168006793417,0.00030934634251576483,-0.0010454320546352503,99.80000305175781,73.82240369243007,-0.46421052844900834,69.9000015258789,-0.21775840779747627,0.0,0.9444694994675993,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42978090228456
16293,785.2999877929688,1704.0,-0.021451313471929592,-0.16817417842420665,-9.823365536603061,18.0,13.0,75.0999984741211,-0.00020857324654405767,0.0003134959948841821,-0.0010386479341171005,99.80000305175781,73.822752429593,-0.46394737056995694,69.9000015258789,-0.2177825780077414,0.0,0.9444541755047712,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42977107654917
16303,785.2999877929688,1704.0,-0.021491590266426403,-0.16818558921416601,-9.823358164893257,18.0,13.0,75.0999984741211,-0.00020812969240877364,0.00031764564725259936,-0.0010318638135989508,99.80000305175781,73.82310116675592,-0.46368421269090554,69.9000015258789,-0.21780674821800655,0.0,0.9444388515419431,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4297612508138
16313,785.2999877929688,1704.0,-0.021531867060923214,-0.16819700000412535,-9.823350793183453,18.0,13.0,75.0999984741211,-0.0002076861382734896,0.00032179529962101674,-0.001025079693080801,99.80000305175781,73.82344990391886,-0.46342105481185414,69.9000015258789,-0.2178309184282717,0.0,0.9444235275791149,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42975142507842
16323,785.2999877929688,1704.0,-0.021572143855420025,-0.16820841079408472,-9.823343421473648,18.0,13.0,75.0999984741211,-0.00020724258413820556,0.000325944951989434,-0.0010182955725626512,99.80000305175781,73.82379864108178,-0.4631578969328027,69.9000015258789,-0.21785508863853686,0.0,0.9444082036162867,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42974159934303
16333,785.2999877929688,1704.0,-0.021612420649916836,-0.16821982158404408,-9.823336049763844,18.0,13.0,75.0999984741211,-0.0002067990300029215,0.00033009460435785127,-0.0010115114520445015,99.80000305175781,73.8241473782447,-0.4628947390537513,69.9000015258789,-0.21787925884880202,0.0,0.9443928796534586,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42973177360767
16343,785.2999877929688,1704.0,-0.021652697444413647,-0.16823123237400345,-9.82332867805404,18.0,13.0,75.0999984741211,-0.00020635547586763748,0.00033424425672626853,-0.0010047273315263517,99.80000305175781,73.82449611540764,-0.4626315811746999,69.9000015258789,-0.21790342905906715,0.0,0.9443775556906305,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42972194787228
16353,785.2999877929688,1704.0,-0.021692974238910458,-0.16824264316396279,-9.823321306344235,18.0,13.0,75.0999984741211,-0.00020591192173235345,0.0003383939090946859,-0.000997943211008202,99.80000305175781,73.82484485257056,-0.4623684232956485,69.9000015258789,-0.2179275992693323,0.0,0.9443622317278024,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4297121221369
16363,785.2999877929688,1704.0,-0.02173325103340727,-0.16825405395392215,-9.823313934634431,18.0,13.0,75.0999984741211,-0.00020546836759706942,0.00034254356146310317,-0.0009911590904900522,99.80000305175781,73.82519358973349,-0.4621052654165971,69.9000015258789,-0.21795176947959746,0.0,0.9443469077649743,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4297022964015
16373,785.2999877929688,1704.0,-0.02177352782790408,-0.16826546474388152,-9.823306562924627,18.0,13.0,75.0999984741211,-0.00020502481346178537,0.00034669321383152044,-0.0009843749699719026,99.80000305175781,73.82554232689643,-0.4618421075375457,69.9000015258789,-0.21797593968986262,0.0,0.9443315838021461,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42969247066614
16383,785.2999877929688,1704.0,-0.02181380462240089,-0.16827687553384088,-9.823299191214822,18.0,13.0,75.0999984741211,-0.0002045812593265013,0.0003508428661999377,-0.0009775908494537528,99.80000305175781,73.82589106405935,-0.4615789496584942,69.9000015258789,-0.21800010990012775,0.0,0.944316259839318,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42968264493075
16393,785.2999877929688,1704.0,-0.0218540814168977,-0.16828828632380022,-9.823291819505018,18.0,13.0,75.0999984741211,-0.00020413770519121728,0.00035499251856835497,-0.0009708067289356029,99.80000305175781,73.82623980122227,-0.4613157917794428,69.9000015258789,-0.2180242801103929,0.0,0.9443009358764899,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42967281919536
16403,785.2999877929688,1704.0,-0.021894358211394512,-0.16829969711375958,-9.823284447795213,18.0,13.0,75.0999984741211,-0.00020369415105593326,0.00035914217093677234,-0.0009640226084174533,99.80000305175781,73.82658853838521,-0.4610526339003914,69.9000015258789,-0.21804845032065806,0.0,0.9442856119136618,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42966299346
16413,785.2999877929688,1704.0,-0.021934635005891323,-0.16831110790371895,-9.82327707608541,18.0,13.0,75.0999984741211,-0.00020325059692064923,0.0003632918233051896,-0.0009572384878993034,99.80000305175781,73.82693727554813,-0.46078947602134,69.9000015258789,-0.21807262053092322,0.0,0.9442702879508337,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4296531677246
16423,785.2999877929688,1704.0,-0.021974911800388134,-0.1683225186936783,-9.823269704375605,18.0,13.0,75.0999984741211,-0.00020280704278536517,0.0003674414756736069,-0.0009504543673811538,99.80000305175781,73.82728601271107,-0.4605263181422886,69.9000015258789,-0.21809679074118835,0.0,0.9442549639880055,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42964334198922
16433,785.2999877929688,1704.0,-0.022015188594884945,-0.16833392948363768,-9.8232623326658,18.0,13.0,75.0999984741211,-0.00020236348865008112,0.00037159112804202414,-0.000943670246863004,99.80000305175781,73.827634749874,-0.4602631602632372,69.9000015258789,-0.2181209609514535,0.0,0.9442396400251774,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42963351625386
16443,785.2999877929688,1704.0,-0.022055465389381756,-0.16834534027359702,-9.823254960955996,18.0,13.0,75.0999984741211,-0.0002019199345147971,0.0003757407804104415,-0.0009368861263448543,99.80000305175781,73.82798348703692,-0.4600000023841858,69.9000015258789,-0.21814513116171866,0.0,0.9442243160623492,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42962369051847
16453,785.2999877929688,1704.0,-0.022095742183878567,-0.16835675106355638,-9.823247589246192,18.0,13.0,75.0999984741211,-0.00020147638037951306,0.0003798904327788588,-0.0009301020058267045,99.80000305175781,73.82833222419985,-0.4597368445051344,69.9000015258789,-0.21816930137198381,0.0,0.9442089920995211,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42961386478308
16463,785.2999877929688,1704.0,-0.022136018978375378,-0.16836816185351575,-9.823240217536387,18.0,13.0,75.0999984741211,-0.00020103282624422904,0.00038404008514727605,-0.0009233178853085547,99.80000305175781,73.82868096136278,-0.45947368662608296,69.9000015258789,-0.21819347158224894,0.0,0.944193668136693,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42960403904772
16473,785.2999877929688,1704.0,-0.02217629577287219,-0.1683795726434751,-9.823232845826583,18.0,13.0,75.0999984741211,-0.00020058927210894498,0.0003881897375156933,-0.000916533764790405,99.80000305175781,73.8290296985257,-0.45921052874703155,69.9000015258789,-0.2182176417925141,0.0,0.9441783441738649,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42959421331233
16483,785.2999877929688,1704.0,-0.022216572567368996,-0.16839098343343445,-9.823225474116779,18.0,13.0,75.0999984741211,-0.00020014571797366093,0.0003923393898841107,-0.0009097496442722552,99.80000305175781,73.82937843568864,-0.45894737086798015,69.9000015258789,-0.21824181200277926,0.0,0.9441630202110367,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42958438757694
16493,785.2999877929688,1704.0,-0.02225684936186581,-0.16840239422339381,-9.823218102406974,18.0,13.0,75.0999984741211,-0.0001997021638383769,0.00039648904225252795,-0.0009029655237541056,99.80000305175781,73.82972717285156,-0.45868421298892875,69.9000015258789,-0.2182659822130444,0.0,0.9441476962482086,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42957456184155
16503,785.2999877929688,1704.0,-0.022297126156362618,-0.16841380501335318,-9.82321073069717,18.0,13.0,75.0999984741211,-0.00019925860970309287,0.0004006386946209452,-0.0008961814032359557,99.80000305175781,73.83007591001449,-0.45842105510987735,69.9000015258789,-0.21829015242330957,0.0,0.9441323722853805,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4295647361062
16513,785.2999877929688,1704.0,-0.022337402950859432,-0.16842521580331254,-9.823203358987366,18.0,13.0,75.0999984741211,-0.00019881505556780882,0.0004047883469893625,-0.0008893972827178061,99.80000305175781,73.83042464717742,-0.4581578972308259,69.9000015258789,-0.2183143226335747,0.0,0.9441170483225524,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4295549103708
16523,785.2999877929688,1704.0,-0.02237767974535624,-0.16843662659327188,-9.823195987277561,18.0,13.0,75.0999984741211,-0.0001983715014325248,0.00040893799935777986,-0.0008826131621996562,99.80000305175781,73.83077338434035,-0.4578947393517745,69.9000015258789,-0.21833849284383985,0.0,0.9441017243597243,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4295450846354
16533,785.2999877929688,1704.0,-0.022417956539853054,-0.16844803738323125,-9.823188615567757,18.0,13.0,75.0999984741211,-0.00019792794729724074,0.0004130876517261971,-0.0008758290416815064,99.80000305175781,73.83112212150327,-0.4576315814727231,69.9000015258789,-0.218362663054105,0.0,0.9440864003968962,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42953525890005
16543,785.2999877929688,1704.0,-0.02245823333434986,-0.1684594481731906,-9.823181243857952,18.0,13.0,75.0999984741211,-0.0001974843931619567,0.0004172373040946144,-0.0008690449211633568,99.80000305175781,73.83147085866621,-0.4573684235936717,69.9000015258789,-0.21838683326437017,0.0,0.944071076434068,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42952543316466
16553,785.2999877929688,1704.0,-0.022498510128846676,-0.16847085896314998,-9.823173872148148,18.0,13.0,75.0999984741211,-0.00019704083902667268,0.00042138695646303165,-0.0008622608006452069,99.80000305175781,73.83181959582913,-0.4571052657146203,69.9000015258789,-0.2184110034746353,0.0,0.9440557524712399,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42951560742927
16563,785.2999877929688,1704.0,-0.022538786923343483,-0.16848226975310931,-9.823166500438344,18.0,13.0,75.0999984741211,-0.00019659728489138863,0.00042553660883144903,-0.0008554766801270573,99.80000305175781,73.83216833299205,-0.4568421078355689,69.9000015258789,-0.21843517368490045,0.0,0.9440404285084117,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.4295057816939
16573,785.2999877929688,1704.0,-0.022579063717840294,-0.16849368054306868,-9.82315912872854,18.0,13.0,75.0999984741211,-0.0001961537307561046,0.0004296862611998663,-0.0008486925596089075,99.80000305175781,73.83251707015499,-0.4565789499565175,69.9000015258789,-0.2184593438951656,0.0,0.9440251045455836,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42949595595852
16583,785.2999877929688,1704.0,-0.022619340512337105,-0.16850509133302805,-9.823151757018735,18.0,13.0,75.0999984741211,-0.00019571017662082054,0.00043383591356828356,-0.0008419084390907576,99.80000305175781,73.83286580731792,-0.4563157920774661,69.9000015258789,-0.21848351410543077,0.0,0.9440097805827555,14.0,14.0,404.0,12.0,18.0,0.0,13.0,2893.0,2220.0,13.0,15.0,,,,,150.42948613022313
