timestamp,type,RPM,VSS,Gear,STR,TPS,CLT1,CLT2,OilTemp,MAP,MAT,FuelPres,OilPres,AFR,BatV,AccelZ,AccelX,AccelY,FR_Shock,FL_Shock,RR_Shock,RL_Shock,GPS_Lat,GPS_Lon,GPS_Heading,GPS_Speed
2025-11-08T12:32:36.819162,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.9,97.0,79.0,-0.7,-0.2,22.3,12.6,2123.0,-117.0,-85.0,36.55863,36.4842,33.29602,29.88454,nan,nan,nan,nan
2025-11-08T12:32:36.855076,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.9,97.0,79.0,-0.7,-0.2,22.3,12.6,2124.0,-115.0,-108.0,36.4966,36.58344,33.49451,29.85973,nan,nan,nan,nan
2025-11-08T12:32:36.916499,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.1,97.0,79.0,-0.7,-0.2,22.3,12.6,2130.0,-122.0,-86.0,36.50901,36.47179,33.28362,29.88454,nan,nan,nan,nan
2025-11-08T12:32:36.959177,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.3,97.0,79.0,-0.7,-0.2,22.3,12.6,2118.0,-117.0,-84.0,36.52142,36.60825,33.32083,29.83492,nan,nan,nan,nan
2025-11-08T12:32:37.006520,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,78.9,687.9,97.0,79.0,-0.7,-0.2,22.3,12.6,2131.0,-109.0,-88.0,36.52142,36.4842,33.29602,29.84733,nan,nan,nan,nan
2025-11-08T12:32:37.054542,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.7,97.0,79.0,-0.7,-0.2,22.3,12.6,2128.0,-115.0,-96.0,36.4842,36.63306,33.28362,29.83492,nan,nan,nan,nan
2025-11-08T12:32:37.178047,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.0,688.7,97.0,79.0,-0.7,-0.2,22.3,12.6,2122.0,-110.0,-83.0,36.50901,36.4842,33.32083,29.81011,nan,nan,nan,nan
2025-11-08T12:32:37.252723,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.0,688.7,97.0,79.0,-0.7,-0.2,22.3,12.6,2116.0,-119.0,-71.0,36.38496,36.50901,33.28362,29.7853,nan,nan,nan,nan
2025-11-08T12:32:37.291441,TELEMETRY,0.0,0.0,0.0,-5.7,11.9,76.2,79.1,688.7,97.0,79.0,-0.7,-0.2,22.3,12.6,2122.0,-115.0,-86.0,36.47179,36.50901,33.43248,29.81011,nan,nan,nan,nan
2025-11-08T12:32:37.306467,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.0,689.5,97.0,79.0,-0.7,-0.2,22.3,12.6,2118.0,-120.0,-80.0,37.01763,36.45939,33.27121,29.87214,nan,nan,nan,nan
2025-11-08T12:32:37.357644,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.0,689.5,97.0,79.0,-0.7,-0.2,22.3,12.6,2130.0,-114.0,-92.0,36.4842,36.4842,33.2588,29.81011,nan,nan,nan,nan
2025-11-08T12:32:37.412964,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.9,97.0,79.0,-0.7,-0.2,22.3,12.6,2131.0,-109.0,-83.0,36.4842,36.4842,33.44489,29.90935,nan,nan,nan,nan
2025-11-08T12:32:37.462146,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.4,97.0,79.0,-0.7,-0.2,22.3,12.6,2131.0,-109.0,-84.0,36.52142,36.45939,33.28362,29.87214,nan,nan,nan,nan
2025-11-08T12:32:37.507245,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2121.0,-117.0,-87.0,36.47179,36.52142,33.33324,29.83492,nan,nan,nan,nan
2025-11-08T12:32:37.557411,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.1,97.0,79.0,-0.7,-0.2,22.3,12.6,2127.0,-107.0,-79.0,36.57104,36.44698,33.27121,29.82252,nan,nan,nan,nan
2025-11-08T12:32:37.625416,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.9,97.0,79.0,-0.7,-0.2,22.3,12.6,2121.0,-113.0,-92.0,36.4842,36.4842,33.2588,29.85973,nan,nan,nan,nan
2025-11-08T12:32:37.672257,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.7,97.0,79.0,-0.7,-0.2,22.3,12.6,2129.0,-114.0,-78.0,36.52142,36.45939,33.32083,29.84733,nan,nan,nan,nan
2025-11-08T12:32:37.708020,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.2,97.0,79.0,-0.7,-0.2,22.3,12.6,2128.0,-105.0,-78.0,36.52142,36.58344,33.28362,29.81011,nan,nan,nan,nan
2025-11-08T12:32:37.780361,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2132.0,-106.0,-81.0,36.43458,36.62066,33.30843,29.81011,nan,nan,nan,nan
2025-11-08T12:32:37.805974,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.6,97.0,79.0,-0.7,-0.2,22.3,12.6,2124.0,-121.0,-85.0,36.45939,36.62066,33.34564,29.82252,nan,nan,nan,nan
2025-11-08T12:32:37.898063,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.6,97.1,79.0,-0.7,-0.2,22.3,12.6,2114.0,-109.0,-89.0,36.4966,36.52142,33.29602,29.85973,nan,nan,nan,nan
2025-11-08T12:32:37.963162,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2119.0,-117.0,-99.0,36.52142,36.4842,33.30843,29.83492,nan,nan,nan,nan
2025-11-08T12:32:37.963288,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2114.0,-113.0,-70.0,36.4966,36.60825,33.30843,29.84733,nan,nan,nan,nan
2025-11-08T12:32:38.058824,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.0,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2117.0,-112.0,-84.0,36.60825,36.60825,33.18437,29.85973,nan,nan,nan,nan
2025-11-08T12:32:38.058918,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.0,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2116.0,-116.0,-80.0,36.52142,36.52142,33.30843,29.76049,nan,nan,nan,nan
2025-11-08T12:32:38.105898,TELEMETRY,0.0,0.0,0.0,-5.7,11.9,76.2,79.1,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2131.0,-123.0,-90.0,36.52142,36.4966,33.32083,30.05822,nan,nan,nan,nan
2025-11-08T12:32:38.588052,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.2,97.0,79.0,-0.7,-0.2,22.3,12.6,2125.0,-115.0,-67.0,36.50901,36.52142,33.33324,29.92176,nan,nan,nan,nan
2025-11-08T12:32:38.588337,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.2,97.0,79.0,-0.7,-0.2,22.3,12.6,2110.0,-101.0,-83.0,36.52142,36.52142,33.32083,29.82252,nan,nan,nan,nan
2025-11-08T12:32:38.588400,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.9,97.0,79.0,-0.7,-0.2,22.3,12.6,2126.0,-116.0,-84.0,36.45939,36.60825,33.30843,29.84733,nan,nan,nan,nan
2025-11-08T12:32:38.588450,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.9,97.0,79.0,-0.7,-0.2,22.3,12.6,2131.0,-122.0,-83.0,36.45939,36.45939,33.43248,29.83492,nan,nan,nan,nan
2025-11-08T12:32:38.588498,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.4,97.0,79.0,-0.7,-0.2,22.3,12.6,2128.0,-101.0,-88.0,36.45939,36.62066,33.34564,29.85973,nan,nan,nan,nan
2025-11-08T12:32:38.602458,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.2,97.0,79.0,-0.7,-0.2,22.3,12.6,2122.0,-129.0,-90.0,36.50901,36.60825,33.27121,29.7977,nan,nan,nan,nan
2025-11-08T12:32:38.602824,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.3,97.0,79.0,-0.7,-0.2,22.3,12.6,2127.0,-123.0,-83.0,36.50901,36.52142,33.34564,29.90935,nan,nan,nan,nan
2025-11-08T12:32:38.627672,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.3,97.0,79.0,-0.7,-0.2,22.3,12.6,2122.0,-112.0,-99.0,36.4842,36.63306,33.32083,29.83492,nan,nan,nan,nan
2025-11-08T12:32:38.664053,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.3,97.0,79.0,-0.7,-0.2,22.3,12.6,2135.0,-103.0,-89.0,36.59585,36.58344,33.39526,29.87214,nan,nan,nan,nan
2025-11-08T12:32:38.704241,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2130.0,-106.0,-85.0,36.62066,36.45939,33.29602,29.85973,nan,nan,nan,nan
2025-11-08T12:32:38.797942,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.3,97.0,79.0,-0.7,-0.2,22.3,12.6,2125.0,-121.0,-81.0,36.52142,36.47179,33.34564,29.90935,nan,nan,nan,nan
2025-11-08T12:32:38.821015,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.2,97.0,79.0,-0.7,-0.2,22.3,12.6,2137.0,-106.0,-100.0,36.50901,36.45939,33.30843,29.90935,nan,nan,nan,nan
2025-11-08T12:32:38.878312,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.0,689.2,97.0,79.0,-0.7,-0.2,22.3,12.6,2133.0,-116.0,-90.0,36.65788,36.52142,33.44489,29.92176,nan,nan,nan,nan
2025-11-08T12:32:38.929049,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.9,97.0,79.0,-0.7,-0.2,22.3,12.6,2139.0,-116.0,-113.0,36.45939,36.4842,33.30843,29.83492,nan,nan,nan,nan
2025-11-08T12:32:38.963250,TELEMETRY,0.0,0.0,0.0,-5.7,11.9,76.2,79.1,689.3,97.0,79.0,-0.7,-0.2,22.3,12.6,2121.0,-115.0,-91.0,36.55863,36.4842,33.40767,29.83492,nan,nan,nan,nan
2025-11-08T12:32:39.025957,TELEMETRY,0.0,0.0,0.0,-5.7,11.9,76.2,79.1,689.3,97.0,79.0,-0.7,-0.2,22.3,12.6,2121.0,-115.0,-91.0,36.50901,36.58344,33.33324,29.83492,nan,nan,nan,nan
2025-11-08T12:32:39.070062,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.0,689.1,97.0,79.0,-0.7,-0.2,22.3,12.6,2123.0,-112.0,-94.0,36.50901,36.50901,33.28362,29.87214,nan,nan,nan,nan
2025-11-08T12:32:39.127512,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.0,689.1,97.0,79.0,-0.7,-0.2,22.3,12.6,2134.0,-107.0,-77.0,36.50901,36.52142,33.28362,29.90935,nan,nan,nan,nan
2025-11-08T12:32:39.227034,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2132.0,-122.0,-83.0,36.4966,36.52142,33.40767,29.89695,nan,nan,nan,nan
2025-11-08T12:32:39.227673,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2127.0,-112.0,-90.0,36.52142,36.50901,33.29602,29.7977,nan,nan,nan,nan
2025-11-08T12:32:39.266185,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.8,97.0,79.0,-0.7,-0.2,22.3,12.6,2120.0,-120.0,-84.0,36.39736,36.4842,33.29602,29.81011,nan,nan,nan,nan
2025-11-08T12:32:39.323085,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.6,97.0,79.0,-0.7,-0.2,22.3,12.6,2127.0,-105.0,-88.0,36.57104,36.60825,33.34564,29.83492,nan,nan,nan,nan
2025-11-08T12:32:39.367473,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.6,97.0,79.0,-0.7,-0.2,22.3,12.6,2122.0,-117.0,-86.0,36.4842,36.60825,33.34564,29.83492,nan,nan,nan,nan
2025-11-08T12:32:39.407844,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.4,97.0,79.0,-0.7,-0.2,22.3,12.6,2123.0,-117.0,-92.0,36.4966,36.62066,33.40767,29.87214,nan,nan,nan,nan
2025-11-08T12:32:39.481696,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.1,97.0,79.0,-0.7,-0.2,22.3,12.6,2119.0,-113.0,-85.0,36.45939,36.50901,33.38286,29.85973,nan,nan,nan,nan
2025-11-08T12:32:39.537400,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.1,97.0,79.0,-0.7,-0.2,22.3,12.6,2131.0,-114.0,-69.0,36.4842,36.57104,33.30843,29.66125,nan,nan,nan,nan
2025-11-08T12:32:39.572363,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,689.2,97.0,79.0,-0.7,-0.2,22.3,12.6,2125.0,-120.0,-81.0,36.58344,36.4966,33.33324,29.84733,nan,nan,nan,nan
2025-11-08T12:32:39.608790,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.9,97.1,79.0,-0.7,-0.2,22.3,12.6,2122.0,-116.0,-70.0,36.58344,36.58344,33.38286,29.83492,nan,nan,nan,nan
2025-11-08T12:32:39.672237,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.6,97.0,79.0,-0.7,-0.2,22.3,12.6,2134.0,-113.0,-85.0,36.52142,36.60825,33.2464,29.83492,nan,nan,nan,nan
2025-11-08T12:32:39.703571,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.6,97.0,79.0,-0.7,-0.2,22.3,12.6,2131.0,-116.0,-85.0,36.52142,36.47179,33.2588,29.93416,nan,nan,nan,nan
2025-11-08T12:32:39.791532,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.6,97.0,79.0,-0.7,-0.2,22.3,12.6,2132.0,-113.0,-94.0,36.47179,36.62066,33.38286,29.88454,nan,nan,nan,nan
2025-11-08T12:32:39.809268,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.3,97.0,79.0,-0.7,-0.2,22.3,12.6,2120.0,-113.0,-89.0,36.52142,36.45939,33.33324,29.81011,nan,nan,nan,nan
2025-11-08T12:32:39.870043,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.3,97.0,79.0,-0.7,-0.2,22.3,12.6,2136.0,-103.0,-83.0,36.42217,36.80674,33.40767,29.83492,nan,nan,nan,nan
2025-11-08T12:32:40.039622,TELEMETRY,0.0,0.0,0.0,-6.1,11.9,76.2,79.1,688.7,97.0,79.0,-0.7,-0.2,22.3,12.6,2121.0,-108.0,-91.0,36.57104,36.4842,33.40767,29.81011,nan,nan,nan,nan
