timestamp,type,RPM,VSS,Gear,STR,TPS,CLT1,CLT2,OilTemp,MAP,MAT,FuelPres,OilPres,AFR,BatV,AccelZ,AccelX,AccelY,FR_Shock,FL_Shock,RR_Shock,RL_Shock,GPS_Lat,GPS_Lon,GPS_Heading,GPS_Speed,GPS_Sats
2025-11-08T14:05:14.819486,TELEMETRY,7681.0,0.0,0.0,-1.5,15.7,213.6,168.5,262.2,37.7,108.5,42.2,54.5,11.6,12.8,1.122559,-0.037598,-0.544434,32.19194,29.5496,29.52479,28.78046,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:14.819777,TELEMETRY,7594.0,0.0,0.0,-1.5,15.6,213.6,168.5,262.1,36.5,108.5,42.3,53.6,11.8,12.8,1.122559,-0.037598,-0.544434,32.25397,29.562,29.51238,28.6316,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:14.880160,TELEMETRY,7360.0,0.0,0.0,-1.5,20.8,213.8,168.5,261.9,52.0,108.6,42.0,49.6,12.8,12.8,1.070313,-0.155273,0.036621,32.20435,29.57441,29.51238,28.73084,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:14.896612,TELEMETRY,6554.0,0.4,0.0,-2.2,51.7,213.8,168.9,261.5,86.6,108.6,42.0,51.6,13.9,12.8,1.374512,0.179199,-0.268066,32.71297,29.88454,27.19258,25.13328,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.214546,TELEMETRY,4012.0,4.6,1.0,-0.8,101.2,213.8,168.9,261.8,95.7,108.8,41.9,11.2,15.8,12.8,0.940918,-0.093262,0.572266,36.03761,33.33324,23.69426,22.6274,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.214679,TELEMETRY,4048.0,4.8,1.0,-1.2,101.2,213.8,168.9,261.9,95.5,108.8,41.2,13.6,13.5,12.8,1.269043,-0.071777,0.374023,35.82671,33.92869,24.78593,22.56537,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.619280,TELEMETRY,4410.0,4.9,1.0,-1.5,101.2,213.8,168.9,262.2,95.5,108.8,41.3,18.0,12.1,12.8,1.269043,-0.071777,0.374023,35.02037,32.48967,26.00166,24.36415,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.638242,TELEMETRY,4638.0,5.4,1.0,-1.5,101.3,213.8,168.9,262.3,95.5,108.8,42.4,20.2,12.2,12.8,1.269043,-0.071777,0.374023,34.92112,32.7874,26.17533,23.91756,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.638456,TELEMETRY,5380.0,6.1,1.0,-1.9,101.3,213.8,168.9,263.4,95.0,108.8,41.0,30.2,12.5,12.8,1.638672,0.400391,0.30127,34.88391,33.45729,27.30422,23.7811,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.638559,TELEMETRY,5746.0,6.5,1.0,-1.5,101.3,213.8,168.9,263.1,94.9,108.8,41.0,33.7,12.1,12.8,1.644043,-0.199219,0.595703,35.30569,32.63853,23.90515,23.27248,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.638646,TELEMETRY,5974.0,6.8,1.0,-0.8,101.3,213.8,168.9,263.3,94.6,108.8,41.8,36.7,12.1,12.8,1.135742,-0.333008,0.97998,36.7199,33.0107,23.13602,23.52059,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.638805,TELEMETRY,6180.0,7.0,1.0,-2.6,101.3,213.8,168.9,263.1,94.5,108.8,42.1,38.0,11.5,12.8,0.804199,-0.371582,-1.000977,36.37255,33.45729,24.4758,25.20772,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.638867,TELEMETRY,6379.0,7.2,1.0,-2.9,101.3,213.8,168.9,262.8,94.2,108.8,42.1,40.3,12.2,12.8,0.804199,-0.371582,-1.000977,36.18647,33.13475,23.90515,23.48337,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.639019,TELEMETRY,7752.0,8.8,1.0,-1.9,101.3,213.8,169.4,262.1,91.0,108.8,41.9,48.3,11.9,12.8,1.770508,0.121582,0.874512,35.88874,33.29602,24.30212,22.03194,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.670884,TELEMETRY,7994.0,9.2,1.0,-1.5,101.3,213.8,169.4,262.1,90.0,108.8,41.6,55.0,13.2,12.8,1.497559,-0.046875,2.005859,36.06242,34.13958,24.32693,21.18838,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.841603,TELEMETRY,8048.0,9.2,1.0,-2.2,101.3,213.8,169.4,261.6,89.0,108.8,41.3,56.1,13.2,12.8,1.497559,-0.046875,2.005859,36.45939,34.07756,24.7115,21.9451,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:15.894828,TELEMETRY,8683.0,9.9,1.0,-1.9,101.3,213.8,169.4,261.5,88.2,108.8,40.2,58.7,13.2,12.8,1.497559,-0.046875,2.005859,36.43458,34.22642,23.76869,20.02227,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:16.319487,TELEMETRY,9430.0,10.9,1.0,-2.6,98.5,213.8,169.4,261.1,86.5,108.8,42.7,57.6,13.2,12.8,1.497559,-0.046875,2.005859,36.65788,33.90388,22.8631,21.05192,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:16.319673,TELEMETRY,9406.0,11.3,1.0,-1.2,39.2,213.4,169.4,261.6,48.2,108.8,41.9,42.6,13.2,12.8,1.497559,-0.046875,2.005859,36.17406,33.63096,23.3221,21.08913,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:16.319747,TELEMETRY,8808.0,11.3,1.0,-2.2,14.2,213.4,169.4,261.3,48.2,108.8,40.6,34.2,13.0,12.8,1.497559,-0.046875,2.005859,36.2609,33.73021,23.75629,21.57294,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:16.319812,TELEMETRY,8343.0,11.3,1.0,-1.9,21.0,213.1,169.4,261.2,39.8,108.8,41.5,32.2,11.9,12.8,1.583984,0.374023,0.675293,34.4001,32.91145,26.42344,25.20772,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:16.364896,TELEMETRY,7571.0,12.2,1.0,-1.5,54.5,213.1,169.4,261.1,69.9,108.8,41.2,32.7,11.9,12.8,1.583984,0.374023,0.675293,35.0948,33.28362,24.57504,22.97475,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:16.365172,TELEMETRY,6688.0,12.2,2.0,-1.2,86.8,213.0,169.4,261.1,92.3,108.8,42.6,31.7,10.6,12.8,1.100098,-0.000977,1.057129,36.28571,34.05275,23.7935,23.11121,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:16.509663,TELEMETRY,7102.0,12.7,2.0,-1.9,101.2,212.5,169.4,261.2,92.6,108.8,41.6,40.7,10.5,12.8,1.100098,-0.000977,1.057129,35.93836,33.73021,23.52059,22.46613,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:16.744037,TELEMETRY,7493.0,12.8,2.0,-3.3,77.9,212.3,169.4,261.3,90.7,108.8,42.1,48.1,12.0,12.8,0.913086,-0.254395,0.819336,35.52899,33.18437,24.45099,23.90515,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:16.744277,TELEMETRY,7597.0,13.4,2.0,-3.3,83.1,212.2,169.4,261.3,90.8,108.8,41.8,50.3,13.1,12.8,1.042969,-0.520996,0.893555,35.93836,33.43248,24.14085,23.53299,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:17.427066,TELEMETRY,8659.0,15.2,2.0,-2.9,101.2,210.7,169.7,260.6,87.7,108.8,41.1,50.1,12.9,12.8,0.675293,-0.047852,0.185059,35.13202,33.44489,21.697,22.72664,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:17.427462,TELEMETRY,8992.0,15.6,2.0,-2.2,101.3,210.4,169.8,260.6,87.5,108.8,41.1,50.1,12.9,12.8,1.335938,1.103027,-0.28125,36.03761,32.97348,22.81348,23.35932,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:17.427518,TELEMETRY,9315.0,16.5,2.0,-4.0,101.3,209.8,169.8,260.2,87.4,108.8,41.7,47.5,12.9,12.8,0.279785,0.060547,-0.065918,37.46423,34.69783,22.82589,22.49094,0.0,0.0,nan,nan,0.0
2025-11-08T14:05:17.427696,TELEMETRY,9551.0,16.8,2.0,-2.9,101.3,209.4,169.8,260.2,87.4,108.8,41.8,49.3,12.8,12.8,0.279785,0.060547,-0.065918,36.78193,34.02794,22.6274,22.10637,0.0,0.0,nan,nan,0.0
