Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640003072.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.500	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.867	39.660	14.589	29.016	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.500	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.706	39.610	14.390	29.016	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.500	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.905	39.412	14.192	29.078	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.000	49.000	180.400	178.400	179.900	72.500	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.793	39.387	14.055	28.768	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.700	49.000	180.400	178.400	179.900	72.300	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.718	39.238	13.882	29.016	25.208
1762640265216.000	10000000	9075.000	16.400	2.000	-29.700	49.000	180.400	178.400	179.900	72.300	117.400	42.500	16.200	14.600	13.000	1.580	-0.658	0.303	28.880	39.263	13.795	28.979	25.208
1762640265216.000	10000000	9075.000	16.500	2.000	-29.700	49.000	180.400	178.400	179.900	72.300	117.400	42.700	16.200	14.000	13.000	0.714	-1.352	-0.167	28.855	39.189	13.634	29.041	25.208
1762640265216.000	10000000	9075.000	16.500	2.000	-29.700	49.000	180.400	178.400	179.900	72.300	117.400	42.700	16.200	14.000	13.000	0.714	-1.352	-0.167	28.880	39.189	13.534	29.029	25.208
1762640265216.000	10000000	9075.000	16.500	2.000	-29.700	49.000	180.400	178.400	179.900	72.300	117.400	42.700	16.200	14.000	13.000	0.714	-1.352	-0.167	28.644	39.065	13.782	29.128	25.208
1762640265216.000	10000000	9075.000	16.500	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	42.700	16.200	14.000	13.000	2.562	-1.529	0.541	28.669	39.164	13.869	29.339	25.208
1762640265216.000	10000000	9075.000	16.500	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	41.400	16.100	14.000	13.000	2.562	-1.529	0.541	28.681	39.040	13.857	29.264	25.208
1762640265216.000	10000000	9218.000	16.500	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	41.400	16.100	14.000	13.000	2.562	-1.529	0.541	28.582	39.002	13.733	29.289	25.606
1762640003072.000	10000000	9218.000	16.500	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	41.400	16.100	14.000	13.000	2.562	-1.529	0.541	28.681	38.990	13.882	29.339	25.606
1762640265216.000	10000000	9218.000	16.500	2.000	-29.700	49.200	180.400	178.400	179.900	72.300	117.400	41.400	16.100	14.000	13.000	2.562	-1.529	0.541	29.661	38.866	13.733	29.413	25.606
