Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640396288.000	10000000	9629.000	17.000	2.000	-36.000	58.500	185.600	182.600	174.100	76.900	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.069	39.189	16.189	35.827	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-36.000	58.500	185.600	182.600	174.100	76.900	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.205	39.337	16.251	35.827	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-36.000	59.500	185.600	182.600	174.100	76.700	115.200	42.600	18.900	14.300	12.800	1.439	-2.708	-0.059	27.155	39.238	16.226	35.901	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.500	185.600	182.600	174.100	76.700	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	27.602	39.635	16.462	35.976	26.747
1762640003072.000	10000000	9629.000	17.000	2.000	-35.300	59.500	185.600	182.600	174.100	76.700	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	27.441	39.784	16.636	36.025	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.800	185.600	182.600	174.100	77.900	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	27.627	39.983	16.561	36.025	26.747
1762640003072.000	10000000	9629.000	17.000	2.000	-35.300	59.800	185.600	182.600	174.100	77.900	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	27.515	39.858	16.586	35.976	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.800	185.600	182.600	174.100	77.900	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	27.540	40.020	16.574	36.025	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.800	185.600	182.600	174.100	77.900	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	27.552	40.032	16.462	36.075	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.800	185.600	182.600	174.100	77.900	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	28.148	40.156	16.462	36.025	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.800	185.600	182.600	174.100	77.900	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	27.478	40.107	16.499	36.013	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.800	185.600	182.600	174.100	77.900	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	27.441	40.057	16.375	35.827	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.800	185.600	182.600	174.100	77.900	115.200	42.600	18.900	14.300	12.800	1.331	-1.702	0.433	27.528	40.442	16.313	35.579	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.900	185.600	182.600	174.200	77.900	115.200	42.300	18.100	17.300	12.800	1.331	-1.702	0.433	27.366	40.057	16.251	35.318	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.900	185.600	182.600	174.200	77.900	115.200	42.300	18.100	17.300	12.800	1.331	-1.702	0.433	27.503	39.858	16.276	35.219	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.900	185.600	182.600	174.200	77.900	115.200	42.300	18.100	17.300	12.800	1.331	-1.702	0.433	27.503	40.156	16.239	35.244	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	59.900	185.600	182.600	174.200	77.900	115.200	42.300	18.100	17.300	12.800	1.331	-1.702	0.433	27.503	40.094	16.201	34.673	26.747
1762640396288.000	10000000	9629.000	17.000	2.000	-35.300	60.000	185.600	182.600	174.200	78.200	115.200	42.300	18.100	17.300	12.800	1.331	-1.702	0.433	27.590	40.131	16.127	35.206	26.747
